"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.261033825E1,-2.016307068E-1,4.049528961E0,8.264014893E0
3.263028525E1,-3.047662354E-1,4.130809937E0,9.299411774E0
3.265023125E1,-2.839595032E-1,4.551884308E0,9.744286652E0
3.267017725E1,7.155120850E-2,4.694387970E0,9.637558594E0
3.269012425E1,4.059558105E-1,4.527485046E0,9.660161591E0
3.271007025E1,6.150709534E-1,4.200564880E0,9.941277008E0
3.273001725E1,5.560935974E-1,3.944746857E0,1.050620224E1
3.274996325E1,5.354365540E-1,4.056714020E0,1.056622742E1
3.276991025E1,5.571414185E-1,4.292174377E0,1.017539017E1
3.278985625E1,8.155041504E-1,4.118834839E0,1.060754150E1
3.280980225E1,1.016536102E0,2.987936554E0,1.134775223E1
3.282974925E1,1.162632294E0,1.955832825E0,1.152558243E1
3.284969525E1,1.311422882E0,1.615889740E0,1.088790848E1
3.286964225E1,1.436712341E0,1.157542877E0,9.942025452E0
3.288958825E1,1.539548492E0,9.529183960E-1,9.613458710E0
3.290953525E1,1.003513184E0,1.346899109E0,9.351054382E0
3.292948125E1,5.701643372E-1,1.554068298E0,9.300160217E0
3.294942725E1,-1.676513672E-2,1.967209167E0,8.940757599E0
3.296937425E1,-4.589456177E-1,2.401156769E0,8.384214935E0
3.298932025E1,-7.388635254E-1,2.644850006E0,7.779322815E0
3.300926725E1,-8.604107666E-1,2.896327057E0,7.164102173E0
3.302921325E1,-3.094065857E-1,3.165916443E0,6.881489868E0
3.304916025E1,-9.895921326E-1,3.231480103E0,6.794670410E0
3.306910625E1,-6.262976074E-1,3.633094940E0,6.838379517E0
3.308905225E1,-5.610333252E-1,3.866609344E0,6.752907257E0
3.310899925E1,-6.156697083E-1,4.027824097E0,7.107370148E0
3.312894525E1,-7.206015015E-1,4.258344727E0,7.819439392E0
3.314889225E1,-6.795867920E-1,4.153263245E0,8.421337738E0
3.316883825E1,-6.424639893E-1,4.121978302E0,9.028624878E0
3.318878525E1,-8.898994446E-1,4.225413208E0,9.623188477E0
3.320873125E1,-1.047821045E0,4.490811310E0,9.953102417E0
3.322868108E1,-1.214125214E0,4.506079559E0,9.969867554E0
3.324862808E1,-8.857081604E-1,4.606820068E0,1.006222549E1
3.326857408E1,-1.221459961E0,4.645589447E0,9.915979614E0
3.328852108E1,-1.077908478E0,4.989574127E0,9.627978516E0
3.330846708E1,-1.147962799E0,5.055586853E0,9.657018127E0
3.332841408E1,-1.310225372E0,4.511168976E0,1.002929398E1
3.334836008E1,-1.896107025E0,3.171305237E0,9.967322845E0
3.336830608E1,-2.463427277E0,2.516117706E0,9.919422455E0
3.338825308E1,-2.886297913E0,2.168989563E0,1.002944366E1
3.340819908E1,-2.273172913E0,2.131567383E0,9.428144073E0
3.342814608E1,-2.171833649E0,2.241738281E0,8.682694244E0
3.344809208E1,-2.015109558E0,2.264940033E0,8.594976654E0
3.346803908E1,-1.696871338E0,2.270328827E0,8.605155487E0
3.348798508E1,-9.621990967E-1,2.224973145E0,8.475375366E0
3.350793108E1,-1.481918335E-1,2.293530579E0,8.354726257E0
3.352787808E1,1.820214844E-1,2.699336700E0,7.863597565E0
3.354782408E1,6.477030945E-1,2.881208496E0,7.602989502E0
3.356777108E1,9.274713135E-1,3.269201660E0,7.302414551E0
3.358771708E1,9.256750488E-1,3.985013123E0,7.030879211E0
3.360766408E1,1.001866608E0,4.124822388E0,7.087760925E0
3.362761008E1,8.253836060E-1,4.277055817E0,7.504943390E0
3.364755708E1,6.662644958E-1,4.215533752E0,7.983947296E0
3.366750308E1,6.433621216E-1,4.167783051E0,8.341104584E0
3.368744908E1,9.693841553E-1,3.989503784E0,8.800648956E0
3.370739608E1,1.350042572E0,4.047133942E0,9.172026672E0
3.372734208E1,1.633253632E0,4.249513092E0,9.677675171E0
3.374728908E1,2.003733215E0,4.625381470E0,9.771380310E0
3.376723508E1,2.308200073E0,5.014871521E0,9.750573578E0
3.378718208E1,2.784509583E0,5.167853394E0,9.308842163E0
3.380712808E1,3.037633209E0,4.364324341E0,9.747130737E0
3.382707408E1,2.597997437E0,2.531535645E0,1.211580505E1
3.384702108E1,2.125579834E0,1.179696808E0,1.398392029E1
3.386696708E1,2.435435486E0,8.812174988E-1,1.342273727E1
3.388691408E1,2.733016663E0,1.327888641E0,1.120345230E1
3.390686008E1,2.677182770E0,1.942211151E0,8.969946899E0
3.392680708E1,2.383643188E0,2.562072144E0,7.924820251E0
3.394675308E1,1.735790405E0,2.361189880E0,7.825876007E0
3.396670008E1,9.050180054E-1,1.908980255E0,7.879015503E0
3.398664608E1,4.391867065E-1,1.734892273E0,7.859855347E0
3.400659208E1,1.005908203E-1,1.648222504E0,7.752528534E0
3.402653908E1,-1.104702759E-1,1.690434723E0,7.511230316E0
3.404648508E1,-1.291813660E-1,2.075883179E0,7.105274506E0
3.406643208E1,-4.471202087E-1,2.509980469E0,6.947502594E0
3.408637808E1,-6.396199036E-1,3.059338074E0,6.935527496E0
3.410632508E1,-6.313870239E-1,3.558400269E0,7.045848083E0
3.412627108E1,-6.057902527E-1,3.823199615E0,7.327412567E0
3.414621708E1,-5.339396667E-1,4.042044525E0,7.814050598E0
3.416616408E1,-8.833131409E-1,4.151916046E0,8.409063263E0
3.418611008E1,-8.620573425E-1,4.169429626E0,9.225315857E0
3.420605708E1,-9.623487854E-1,4.168980560E0,9.775870972E0
3.422599871E1,-8.867559814E-1,4.090992737E0,1.020218445E1
3.424594571E1,-1.053209839E0,4.158951416E0,1.028496231E1
3.426589171E1,-1.426982574E0,4.352349243E0,1.022239243E1
3.428583871E1,-1.704056396E0,4.618495789E0,1.011776001E1
3.430578471E1,-1.747915192E0,4.973856812E0,1.001133133E1
3.432573071E1,-1.661095734E0,4.880301361E0,1.016072067E1
3.434567771E1,-1.713486786E0,3.859573975E0,1.093266541E1
3.436562371E1,-2.214944000E0,2.333647156E0,1.179741714E1
3.438557071E1,-2.110910339E0,1.782493286E0,1.202629120E1
3.440551671E1,-1.869911499E0,1.917512512E0,1.105780518E1
3.442546371E1,-1.989063721E0,1.864522705E0,9.807455292E0
3.444540971E1,-2.189047852E0,2.062111816E0,8.943451996E0
3.446535571E1,-2.013313293E0,2.158960419E0,8.648265839E0
3.448530271E1,-1.437460785E0,1.964215393E0,8.313262482E0
3.450524871E1,-8.452922058E-1,1.839824066E0,7.886050873E0
3.452519571E1,-4.013154602E-1,1.955982513E0,7.536827087E0
3.454514171E1,-1.264869690E-1,2.220931549E0,7.219187622E0
3.456508871E1,3.547622681E-2,2.471510468E0,6.802304535E0
3.458503471E1,4.610412598E-2,2.791694641E0,6.441105652E0
3.460498171E1,-1.128652954E-1,3.077749786E0,6.253695374E0
3.462492771E1,-2.529739380E-1,3.353027344E0,6.640940094E0
3.464487371E1,7.274871826E-2,3.567231903E0,7.043303375E0
3.466482071E1,1.655557251E-1,3.894152069E0,7.428901520E0
3.468476671E1,3.632945251E-1,4.175716553E0,7.719597015E0
3.470471371E1,6.180647278E-1,4.353995819E0,8.094267883E0
3.472465971E1,8.315208435E-1,4.496649170E0,8.752000122E0
3.474460671E1,1.064286804E0,4.480632477E0,9.862391052E0
3.476455271E1,1.390159149E0,4.194577332E0,1.093880264E1
3.478449871E1,1.422192535E0,4.193230133E0,1.140568176E1
3.480444571E1,1.419049072E0,4.398453369E0,1.118878281E1
3.482439171E1,1.420995026E0,4.345463562E0,1.125539429E1
3.484433871E1,1.540147247E0,3.564387817E0,1.194710587E1
3.486428471E1,1.630409546E0,1.995650024E0,1.288730072E1
3.488423171E1,1.660946045E0,1.398242340E0,1.287667282E1
