"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.485926083E0,-3.084803502E-1,-1.512660656E0,-1.069386453E0
4.505943083E0,-1.838408638E-1,-1.373213918E0,-1.015039946E0
4.525959083E0,-1.729168032E-1,-1.158801783E0,-7.908898576E-1
4.545976083E0,-7.266685724E-2,-9.980051064E-1,-3.467720479E-1
4.565992583E0,1.672967153E-1,-9.024627721E-1,2.970824093E-2
4.586009583E0,3.623329505E-1,-8.521889967E-1,1.178183256E-1
4.606026583E0,4.689606921E-1,-2.885852355E-1,2.762239292E-1
4.626042583E0,4.139843300E-1,2.440592730E-1,1.978029732E-1
4.646059583E0,3.126976910E-1,7.503924805E-1,3.841287392E-1
4.666076583E0,4.512018576E-1,1.002906827E0,7.521061532E-1
4.686093583E0,5.107458088E-1,1.322782853E0,8.599862587E-1
4.706110583E0,9.871296873E-2,1.937918125E0,3.968071108E-1
4.726127583E0,-4.557767192E-1,2.258092943E0,4.131206962E-1
4.746143583E0,-5.296407938E-1,2.166275285E0,1.198790306E0
4.766160583E0,9.265380979E-2,1.396116877E0,1.738145664E0
4.786177583E0,5.998296010E-1,5.551802623E-1,1.663855035E0
4.806194583E0,6.726163262E-1,3.172588116E-1,1.306674797E0
4.826211583E0,5.764726058E-1,2.218228966E-1,1.070584840E0
4.846227583E0,8.087207955E-1,-1.107842714E-1,7.106657664E-1
4.866244583E0,1.109246045E0,-5.582079506E-1,5.150511137E-1
4.886261583E0,1.439866037E0,-9.297686845E-1,3.432757053E-1
4.906278583E0,1.598714713E0,-1.228667824E0,1.944647978E-1
4.926295583E0,1.535902461E0,-1.724671340E0,-3.165974915E-2
4.946311583E0,1.337289502E0,-2.033299077E0,-3.931828603E-1
4.966328583E0,9.288965723E-1,-2.010109019E0,-6.667194092E-1
4.986345583E0,5.735317487E-1,-2.098888464E0,-9.968824410E-1
5.006362583E0,4.109440702E-1,-2.026747856E0,-1.182929733E0
5.026379583E0,3.633536186E-1,-1.897972872E0,-1.409881954E0
5.046395583E0,3.427339607E-1,-1.620904312E0,-1.587479289E0
5.066412583E0,3.101038662E-1,-1.260617010E0,-1.624203311E0
5.086429583E0,1.687708532E-1,-6.760732001E-1,-1.517598191E0
5.106446583E0,2.221393771E-2,4.604039133E-2,-1.303366735E0
5.126463583E0,-5.232965648E-2,3.374650347E-1,-1.040954075E0
5.146480583E0,-2.059009284E-1,6.937276983E-1,-6.872174084E-1
5.166496583E0,-2.362543365E-1,1.253917855E0,-2.860665473E-1
5.186513583E0,-1.638202349E-1,1.741448756E0,1.750257294E-1
5.206530583E0,1.143797243E-1,2.018036674E0,7.968948019E-1
5.226547583E0,4.761361028E-1,1.926905479E0,9.719081059E-1
5.246564583E0,4.749403837E-1,1.970602891E0,7.252541310E-1
5.266580583E0,8.354534615E-2,1.992468554E0,1.818716495E-1
5.286597583E0,-3.985520661E-1,1.887450807E0,3.945800525E-1
5.306614583E0,-6.079654169E-1,1.281990337E0,1.246243384E0
5.326631583E0,-4.564146504E-1,1.884955215E-1,1.577061012E0
5.346648583E0,-2.725083160E-1,-6.939791286E-1,1.356480210E0
5.366665583E0,-3.745778972E-1,-7.819808936E-1,7.264520793E-1
5.386681583E0,-4.056850845E-1,-4.812392968E-1,2.008856253E-1
5.406698583E0,-4.735724276E-1,-1.040968108E-1,2.587392926E-1
5.426715583E0,-2.598608069E-1,1.778676224E-1,3.877620529E-1
5.446732583E0,-2.495492421E-1,1.335433888E-1,4.732734887E-1
5.466749583E0,-1.257744858E-1,4.130356193E-2,3.658152598E-1
5.486766583E0,-1.286238522E-1,-3.603872895E-1,1.294577931E-1
5.506782583E0,-2.007986663E-1,-6.260952938E-1,-1.360802034E-1
5.526799583E0,-2.990748480E-1,-9.591398335E-1,-4.277092069E-1
5.546816583E0,-3.664727792E-1,-1.252256076E0,-7.484876038E-1
5.566837458E0,-3.108213195E-1,-1.502015215E0,-1.036847575E0
5.586854458E0,-2.057594258E-1,-1.582513248E0,-1.156377089E0
5.606871458E0,-6.316221734E-2,-1.532880912E0,-1.213970993E0
5.626887458E0,4.318810126E-2,-1.306509467E0,-9.381461366E-1
5.646904458E0,2.872377446E-1,-1.180475657E0,-4.856650543E-1
5.666921458E0,5.283295557E-1,-1.062061354E0,-2.586995316E-1
5.686938458E0,5.257559037E-1,-6.937230206E-1,8.660895824E-3
5.706955458E0,4.525668901E-1,-1.703673989E-1,2.404293215E-1
5.726972458E0,2.662912640E-1,2.523582262E-1,1.696616399E-1
5.746988458E0,1.099112455E-1,7.838672054E-1,1.679703328E-1
5.767005458E0,1.065721930E-1,1.102850946E0,7.607096002E-2
5.787022458E0,1.396575299E-1,1.320915252E0,-1.591658878E-1
5.807039458E0,7.521039605E-2,1.427129340E0,-3.026062739E-1
5.827056458E0,-9.704360694E-2,2.016845012E0,4.724784136E-2
5.847073458E0,6.928307354E-2,2.268207457E0,8.792528343E-1
5.867089458E0,4.287976661E-1,1.962869364E0,1.662556368E0
5.887106458E0,4.926574472E-1,1.378177035E0,1.706837332E0
5.907123458E0,8.921104230E-2,1.032916492E0,1.160258032E0
5.927140458E0,-3.043958142E-1,7.768984938E-1,6.048190302E-1
5.947157458E0,-3.511898386E-1,3.903647947E-1,5.990884665E-1
5.967174458E0,-1.217457542E-1,-2.292576313E-1,7.971222585E-1
5.987190458E0,1.601701471E-1,-6.674450487E-1,8.415757155E-1
6.007207458E0,3.071507299E-1,-8.711544406E-1,6.168987930E-1
6.027224458E0,2.974767674E-1,-9.201856828E-1,1.914094815E-1
6.047241458E0,1.420917258E-1,-1.148199611E0,-2.521138126E-1
6.067258458E0,1.181660522E-1,-1.293191264E0,-6.026809958E-1
