"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.710296167E0,5.439688110E-1,8.547525330E0,2.088007965E0
6.730313167E0,6.390211487E-1,8.638087006E0,2.354603577E0
6.750330167E0,7.917036438E-1,8.723259888E0,2.511028290E0
6.770347167E0,9.777667236E-1,8.761729889E0,2.409239960E0
6.790364167E0,8.571176147E-1,8.830137634E0,2.401306458E0
6.810380167E0,6.474037170E-1,8.989107056E0,2.457140350E0
6.830397167E0,4.147874451E-1,9.170380096E0,2.561772766E0
6.850414167E0,1.657054138E-1,9.473948822E0,2.678979034E0
6.870431167E0,-1.245410156E-1,1.003632935E1,3.143014069E0
6.890448167E0,-1.166075134E-1,1.070618637E1,3.359913025E0
6.910465167E0,7.933502197E-3,1.100107315E1,3.489543457E0
6.930482167E0,4.161346436E-2,1.121677460E1,3.811224518E0
6.950498167E0,3.005749512E-1,1.139535324E1,4.561614075E0
6.970515167E0,7.521858215E-1,1.087578369E1,5.073998566E0
6.990532167E0,1.001118164E0,1.019290375E1,4.918172607E0
7.010549167E0,8.146060181E-1,1.018482056E1,4.353846130E0
7.030566167E0,6.294410706E-1,1.003932312E1,3.855233002E0
7.050583167E0,8.678952026E-1,9.720635834E0,3.654350739E0
7.070600167E0,1.146016846E0,9.079069977E0,3.614234161E0
7.090616167E0,1.187031555E0,8.612190857E0,3.431015167E0
7.110633167E0,1.094972992E0,8.227640533E0,3.101101227E0
7.130650167E0,9.611512756E-1,7.923023987E0,2.686313782E0
7.150667167E0,6.954537964E-1,7.509883118E0,2.282603302E0
7.170684167E0,4.879852295E-1,7.335346069E0,1.799857178E0
7.190701167E0,2.900967407E-1,7.245682526E0,1.476828918E0
7.210718167E0,1.004411316E-1,7.513026581E0,1.557062073E0
7.230735167E0,4.146377563E-2,7.758067017E0,1.884281616E0
7.250751167E0,6.900650024E-2,7.985144806E0,1.988015900E0
7.270768167E0,1.094224548E-1,8.274942169E0,1.873054962E0
7.290785167E0,-1.188528442E-1,8.790170746E0,1.882036285E0
