"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.150924542E0,3.632655814E-3,-2.496089239E0,1.042248648E-1
7.170869542E0,5.138644212E-1,-1.496323535E0,-6.318343359E-1
7.190813542E0,7.043232185E-1,-2.864243238E-1,-1.303033882E0
7.210758542E0,7.304968176E-1,6.540908121E-1,-1.803297095E0
7.230703542E0,6.820546094E-1,9.751869321E-1,-2.022794554E0
7.250647542E0,4.501633921E-1,9.019618850E-1,-1.999690450E0
7.270592542E0,1.216758800E-1,5.219414726E-1,-1.895388987E0
7.290537542E0,-1.415102933E-1,-2.339295566E-2,-1.548991746E0
7.310481542E0,-3.635314836E-1,-7.326033501E-1,-1.249608457E0
7.330426542E0,-5.700718050E-1,-1.040238522E0,-1.072842450E0
7.350371542E0,-5.645932563E-1,-1.021726237E0,-8.909718239E-1
7.370315542E0,-6.086451557E-1,-8.884290160E-1,-4.644478476E-1
7.390260542E0,-5.702448826E-1,-6.764825052E-1,1.196223378E-1
7.410205542E0,-4.519312978E-1,-3.344385159E-1,5.803887784E-1
7.430149542E0,-1.633726671E-1,-3.728408356E-1,9.426109242E-1
7.450094542E0,3.399183802E-1,-1.653827937E-1,1.011018670E0
7.470039542E0,9.130973956E-1,2.531661652E-1,6.822332418E-1
7.489984167E0,1.443047799E0,8.009156397E-1,4.996966177E-1
7.509929167E0,1.909024694E0,1.067310546E0,5.058689386E-1
7.529874167E0,2.222430337E0,7.131964414E-1,6.655897272E-1
7.549818167E0,2.134446113E0,-2.476167190E-1,9.539948684E-1
7.569763167E0,1.604362831E0,-1.616774424E0,1.351745866E0
7.589708167E0,1.065751824E0,-2.712333599E0,1.120087368E0
7.609652167E0,6.048508975E-1,-2.802898783E0,6.809141099E-2
7.629597167E0,4.961119822E-1,-2.233437720E0,-8.984188378E-1
7.649542167E0,6.710421096E-1,-1.584389912E0,-1.505451039E0
7.669486167E0,1.200636418E0,-9.201391974E-1,-1.921938854E0
