"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.962589500E0,-4.134402466E-1,3.554957428E0,6.149811401E0
5.982590500E0,-2.290237427E-1,3.979923706E0,6.776558075E0
6.002591500E0,-5.074447632E-2,4.399052124E0,7.215595093E0
6.022592500E0,-6.855743408E-2,4.534670105E0,7.935148773E0
6.042593500E0,7.634124756E-3,4.753365326E0,8.816216583E0
6.062594500E0,1.886077881E-2,4.876858521E0,9.374106445E0
6.082595500E0,-5.887257385E-1,4.947062531E0,1.022164398E1
6.102596500E0,-1.248852997E0,5.235961761E0,1.186986649E1
6.122597500E0,-1.738933868E0,5.198389893E0,1.299807037E1
6.142598500E0,-1.472937012E0,5.044809265E0,1.271650589E1
6.162599500E0,-1.285826111E0,5.055886230E0,1.170895111E1
6.182600500E0,-1.810185699E0,5.026247864E0,1.124042542E1
6.202601500E0,-2.911445618E0,4.885690155E0,1.175445648E1
6.222602500E0,-3.551065521E0,4.450844421E0,1.192210785E1
6.242603500E0,-3.704496460E0,3.639980621E0,1.112381790E1
6.262603500E0,-3.517684937E0,3.051404572E0,1.030067963E1
6.282604500E0,-3.651656342E0,2.829116821E0,1.009515701E1
6.302605875E0,-3.627855835E0,2.866089935E0,1.005369324E1
6.322606875E0,-3.281625824E0,2.709066467E0,9.470955048E0
6.342607875E0,-2.613565063E0,2.634671173E0,8.531808014E0
6.362608875E0,-1.917362823E0,2.506537628E0,7.454198914E0
6.382609875E0,-1.284029846E0,2.417173462E0,6.461163940E0
6.402610875E0,-6.737489319E-1,2.605631561E0,5.855972443E0
6.422611875E0,-2.537223816E-1,2.833457794E0,5.737868042E0
6.442612875E0,3.906875610E-2,2.957699432E0,5.893993378E0
6.462613875E0,1.612147522E-1,2.899171143E0,5.961203613E0
6.482614875E0,2.055226135E-1,2.950963440E0,6.119125214E0
6.502615875E0,3.457809448E-1,3.361110535E0,6.412365417E0
6.522616875E0,5.689668274E-1,3.711831207E0,6.885681152E0
6.542617875E0,5.852828979E-1,3.799997864E0,7.317383423E0
6.562618875E0,7.978408813E-2,3.664529572E0,7.931107178E0
6.582618875E0,-2.212399292E-1,4.128414917E0,9.072633362E0
6.602619875E0,7.708969116E-2,4.970863037E0,9.883946228E0
6.622620875E0,7.538323975E-1,5.607339478E0,9.837393036E0
6.642621875E0,1.075663147E0,5.884712677E0,1.039213943E1
6.662622875E0,9.684860229E-1,5.663921814E0,1.188752975E1
6.682623875E0,2.484832764E-1,4.393813019E0,1.322320221E1
6.702624875E0,-1.305285645E-1,3.081342316E0,1.353635101E1
6.722625875E0,-2.499801636E-2,3.060685272E0,1.291589127E1
6.742626875E0,6.048921204E-1,4.676724701E0,1.228315704E1
6.762627875E0,1.190923462E0,5.818699951E0,1.225905716E1
6.782628875E0,1.539548492E0,5.589376831E0,1.209859085E1
6.802629875E0,1.742825775E0,3.772305450E0,1.093640762E1
6.822630875E0,1.670975189E0,2.363734589E0,1.039064255E1
6.842631875E0,1.201102295E0,1.382075958E0,1.022688309E1
6.862632875E0,4.161346436E-1,1.047970734E0,1.026610153E1
6.882633875E0,4.790039062E-3,1.285975800E0,9.916278992E0
6.902633875E0,-2.875520325E-1,1.653311920E0,9.027726746E0
6.922634875E0,-3.388952637E-1,1.741628265E0,7.826923828E0
6.942635875E0,-3.475772095E-1,1.628164215E0,6.672674103E0
6.962636875E0,-4.281097412E-1,1.584305420E0,5.893544312E0
6.982637875E0,-3.531156921E-1,2.008822632E0,5.331762543E0
7.002638875E0,-1.881587219E-1,2.489473114E0,5.221441956E0
7.022639875E0,-1.236428833E-1,2.776875458E0,5.397026825E0
