"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.619248958E0,2.137105865E0,-7.551047516E0,9.051527252E0
6.639351958E0,9.351054382E-1,-1.029439270E1,8.937763824E0
6.659454958E0,-1.484912109E-1,-2.038715469E1,3.471880188E0
6.679556958E0,-5.195096741E0,-2.433923630E1,-7.723937988E-1
6.699659958E0,-6.835086365E0,-2.056483521E1,2.669848022E0
6.719762958E0,-4.234095154E0,-1.338217163E1,4.849764862E0
6.739865958E0,-2.005679169E0,-8.947493591E0,6.088888092E0
6.759967958E0,-3.770658875E-1,-5.755082245E0,6.035598907E0
6.780070958E0,7.327262878E-1,-4.082759857E0,4.605173492E0
6.800173958E0,1.088237000E0,-3.074157257E0,2.917882233E0
6.820276958E0,2.745291138E-1,-2.666854248E0,2.215393066E0
6.840378958E0,2.028282166E-1,-2.565814362E0,1.082997894E0
6.860482583E0,-6.331832886E-2,-2.814746704E0,2.140848083E0
6.880585583E0,2.351609802E-1,-3.357817383E0,3.526067505E0
6.900688583E0,6.093827820E-1,-4.404141541E0,4.779860229E0
6.920791583E0,1.097966766E0,-5.730982361E0,6.001769257E0
6.940893583E0,1.463057556E0,-7.138056335E0,7.322921906E0
6.960996583E0,1.449735260E0,-7.861950989E0,8.393046570E0
6.981099583E0,1.006357269E0,-8.593928833E0,8.389454041E0
7.001202583E0,1.896556091E-1,-9.346414032E0,8.525371399E0
7.021304583E0,-1.769320679E-1,-9.889335022E0,8.455616455E0
7.041407583E0,-1.185534668E-1,-9.849517822E0,7.896978149E0
7.061510583E0,-9.160949707E-2,-9.367220764E0,7.276219025E0
7.081613583E0,4.182302856E-1,-9.328301697E0,7.650590515E0
7.101715583E0,9.160949707E-1,-1.012135254E1,7.205865326E0
7.121818583E0,1.440005493E-1,-1.045096710E1,4.969815216E0
7.141921583E0,-1.244811401E0,-1.131556915E1,2.938090210E0
7.162024583E0,-1.734143829E0,-1.358230545E1,1.692530365E0
7.182126583E0,-5.926176453E-1,-1.572539886E1,2.483934631E0
7.202229583E0,9.711804199E-1,-1.295810349E1,3.191812592E0
7.222332583E0,1.939816132E0,-9.595346375E0,4.722230072E0
7.242435583E0,1.714833984E0,-6.420448608E0,5.306016083E0
7.262538583E0,7.033872986E-1,-3.954626312E0,4.574038239E0
7.282640583E0,5.269042969E-2,-2.724634094E0,3.675606537E0
7.302743583E0,-2.098635864E-1,-3.167862396E0,2.869981842E0
7.322846583E0,-1.859133911E-1,-3.688180389E0,2.575394440E0
7.342949583E0,2.897973633E-1,-4.468358002E0,3.213816833E0
7.363052583E0,7.500901794E-1,-5.134921875E0,4.229903870E0
7.383154583E0,1.304237823E0,-5.838009796E0,5.952671356E0
7.403257583E0,2.025438080E0,-6.333928528E0,7.196434937E0
7.423360583E0,2.627785492E0,-6.237229614E0,7.333400116E0
7.443463583E0,2.968477020E0,-6.143973541E0,7.092700653E0
7.463565583E0,3.417393494E0,-6.662046204E0,7.815996552E0
7.483668583E0,4.076023865E0,-7.601642303E0,8.800948334E0
7.503771583E0,4.669090576E0,-9.000034332E0,9.045390015E0
7.523874583E0,4.403842163E0,-1.036010605E1,8.069419556E0
7.543977583E0,2.396666107E0,-1.149744095E1,6.772067413E0
7.564079583E0,-7.704478455E-1,-1.441891571E1,3.571722565E0
7.584182583E0,-3.520828400E0,-1.724458969E1,1.165476379E0
7.604285583E0,-4.234544220E0,-1.709624817E1,3.672912140E0
7.624388583E0,-2.414479065E0,-1.311557602E1,5.237009583E0
7.644491583E0,-1.471440125E0,-1.002031265E1,6.907685394E0
7.664593583E0,-1.273851013E0,-7.414531403E0,6.860084381E0
7.684696583E0,-8.457412720E-1,-6.253845062E0,5.235961761E0
7.704799583E0,-2.435435486E-1,-5.773493958E0,3.821553040E0
7.724902583E0,9.460327148E-2,-5.031187592E0,2.856958923E0
7.745005583E0,-3.788621521E-1,-4.591551819E0,1.915416870E0
7.765108583E0,-6.442602539E-1,-4.544848938E0,2.093097382E0
7.785210583E0,-8.897497559E-1,-4.744234314E0,2.968626709E0
7.805313583E0,-8.063731384E-1,-5.141957245E0,3.799249420E0
7.825416583E0,-4.855902100E-1,-5.723348236E0,5.207071838E0
7.845519583E0,-2.386038208E-1,-6.033054199E0,6.424939270E0
7.865622083E0,-2.227368164E-1,-6.145620117E0,7.044650574E0
7.885724083E0,-3.758683777E-1,-6.371799774E0,7.646698608E0
7.905827083E0,-6.044430542E-1,-6.423741760E0,8.279881897E0
